id,body_id,jurisdiction_id,reports_to_position_id,title,position_type,branch,rank_level,is_vacant,description,source_url,confidence,data_status,last_verified_at
148,,26,1,Governor of Tripura,constitutional,executive,4,false,Constitutional head of Tripura,https://en.wikipedia.org/wiki/List_of_current_Indian_governors,0.80,collected,2026-06-26
149,,26,148,Chief Minister of Tripura,political_executive,executive,5,false,Head of Government of Tripura,https://en.wikipedia.org/wiki/List_of_current_Indian_chief_ministers,0.80,collected,2026-06-26
150,,26,149,"Chief Secretary, Tripura",bureaucratic,administrative,7,false,Senior-most civil servant of Tripura,https://www.sarkaritel.com/chief-secretaries-of-states-union-territores/,0.85,collected,2026-06-26
151,,27,1,Governor of Uttarakhand,constitutional,executive,4,false,Constitutional head of Uttarakhand,https://en.wikipedia.org/wiki/List_of_current_Indian_governors,0.80,collected,2026-06-26
152,,27,151,Chief Minister of Uttarakhand,political_executive,executive,5,false,Head of Government of Uttarakhand,https://en.wikipedia.org/wiki/List_of_current_Indian_chief_ministers,0.80,collected,2026-06-26
153,,27,152,"Chief Secretary, Uttarakhand",bureaucratic,administrative,7,false,Senior-most civil servant of Uttarakhand,https://www.sarkaritel.com/chief-secretaries-of-states-union-territores/,0.85,collected,2026-06-26
154,,28,1,Governor of Uttar Pradesh,constitutional,executive,4,false,Constitutional head of Uttar Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_governors,0.80,collected,2026-06-26
155,,28,154,Chief Minister of Uttar Pradesh,political_executive,executive,5,false,Head of Government of Uttar Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_chief_ministers,0.80,collected,2026-06-26
156,,28,155,"Chief Secretary, Uttar Pradesh",bureaucratic,administrative,7,false,Senior-most civil servant of Uttar Pradesh,https://www.sarkaritel.com/chief-secretaries-of-states-union-territores/,0.85,collected,2026-06-26
157,,29,1,Governor of West Bengal,constitutional,executive,4,false,Constitutional head of West Bengal,https://en.wikipedia.org/wiki/List_of_current_Indian_governors,0.80,collected,2026-06-26
158,,29,157,Chief Minister of West Bengal,political_executive,executive,5,false,Head of Government of West Bengal,https://en.wikipedia.org/wiki/List_of_current_Indian_chief_ministers,0.80,collected,2026-06-26
159,,29,158,"Chief Secretary, West Bengal",bureaucratic,administrative,7,false,Senior-most civil servant of West Bengal,https://www.sarkaritel.com/chief-secretaries-of-states-union-territores/,0.85,collected,2026-06-26
160,,30,1,Lieutenant Governor of Delhi,constitutional,executive,4,false,Constitutional head of Delhi (NCT),https://en.wikipedia.org/wiki/List_of_current_Indian_lieutenant_governors_and_administrators,0.80,collected,2026-06-26
161,,30,160,Chief Minister of Delhi,political_executive,executive,5,false,Head of Government of Delhi (NCT),https://en.wikipedia.org/wiki/List_of_current_Indian_chief_ministers,0.80,collected,2026-06-26
162,,30,161,"Chief Secretary, Delhi",bureaucratic,administrative,7,false,Senior-most civil servant of Delhi (NCT),https://www.sarkaritel.com/chief-secretaries-of-states-union-territores/,0.85,collected,2026-06-26
163,,31,1,Lieutenant Governor of Jammu and Kashmir,constitutional,executive,4,false,Constitutional head of Jammu and Kashmir,https://en.wikipedia.org/wiki/List_of_current_Indian_lieutenant_governors_and_administrators,0.80,collected,2026-06-26
164,,31,163,Chief Minister of Jammu and Kashmir,political_executive,executive,5,false,Head of Government of Jammu and Kashmir,https://en.wikipedia.org/wiki/List_of_current_Indian_chief_ministers,0.80,collected,2026-06-26
165,,31,164,"Chief Secretary, Jammu and Kashmir",bureaucratic,administrative,7,false,Senior-most civil servant of Jammu and Kashmir,https://www.sarkaritel.com/chief-secretaries-of-states-union-territores/,0.85,collected,2026-06-26
166,,32,1,Lieutenant Governor of Puducherry,constitutional,executive,4,false,Constitutional head of Puducherry,https://en.wikipedia.org/wiki/List_of_current_Indian_lieutenant_governors_and_administrators,0.80,collected,2026-06-26
167,,32,166,Chief Minister of Puducherry,political_executive,executive,5,false,Head of Government of Puducherry,https://en.wikipedia.org/wiki/List_of_current_Indian_chief_ministers,0.80,collected,2026-06-26
168,,32,167,"Chief Secretary, Puducherry",bureaucratic,administrative,7,false,Senior-most civil servant of Puducherry,https://www.sarkaritel.com/chief-secretaries-of-states-union-territores/,0.85,collected,2026-06-26
169,,33,1,Lieutenant Governor of Andaman and Nicobar Islands,appointed,executive,4,false,Constitutional head / chief executive of Andaman and Nicobar Islands,https://andamannicobar.gov.in/,0.75,collected,2026-06-26
170,,34,1,Lieutenant Governor of Ladakh,appointed,executive,4,false,Constitutional head / chief executive of Ladakh,https://en.wikipedia.org/wiki/List_of_current_Indian_lieutenant_governors_and_administrators,0.80,collected,2026-06-26
171,,35,1,Administrator of Chandigarh,appointed,executive,4,false,Constitutional head / chief executive of Chandigarh,https://en.wikipedia.org/wiki/List_of_current_Indian_lieutenant_governors_and_administrators,0.80,collected,2026-06-26
172,,36,1,Administrator of Dadra and Nagar Haveli and Daman and Diu,appointed,executive,4,false,Constitutional head / chief executive of Dadra and Nagar Haveli and Daman and Diu,https://en.wikipedia.org/wiki/List_of_current_Indian_lieutenant_governors_and_administrators,0.80,collected,2026-06-26
173,,37,1,Administrator of Lakshadweep,appointed,executive,4,false,Constitutional head / chief executive of Lakshadweep,https://en.wikipedia.org/wiki/List_of_current_Indian_lieutenant_governors_and_administrators,0.80,collected,2026-06-26
174,,2,77,Deputy Chief Minister of Andhra Pradesh,political_executive,executive,6,false,Deputy CM of Andhra Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
175,,3,80,Deputy Chief Minister of Arunachal Pradesh,political_executive,executive,6,false,Deputy CM of Arunachal Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
176,,5,86,Deputy Chief Minister of Bihar,political_executive,executive,6,false,Deputy Chief Minister of Bihar,https://en.wikipedia.org/wiki/Samrat_Choudhary,0.85,collected,2026-06-26
177,,5,86,Deputy Chief Minister of Bihar,political_executive,executive,6,false,Deputy Chief Minister of Bihar,https://en.wikipedia.org/wiki/Samrat_Choudhary,0.85,collected,2026-06-26
178,,6,89,Deputy Chief Minister of Chhattisgarh,political_executive,executive,6,false,Deputy CM of Chhattisgarh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
179,,6,89,Deputy Chief Minister of Chhattisgarh,political_executive,executive,6,false,Deputy CM of Chhattisgarh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
180,,8,95,Deputy Chief Minister of Gujarat,political_executive,executive,6,false,Deputy CM of Gujarat,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
181,,10,101,Deputy Chief Minister of Himachal Pradesh,political_executive,executive,6,false,Deputy CM of Himachal Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
182,,31,164,Deputy Chief Minister of Jammu and Kashmir,political_executive,executive,6,false,Deputy CM of Jammu and Kashmir,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
183,,12,107,Deputy Chief Minister of Karnataka,political_executive,executive,6,false,Deputy CM of Karnataka,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
184,,14,113,Deputy Chief Minister of Madhya Pradesh,political_executive,executive,6,false,Deputy CM of Madhya Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
185,,14,113,Deputy Chief Minister of Madhya Pradesh,political_executive,executive,6,false,Deputy CM of Madhya Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
186,,15,116,Deputy Chief Minister of Maharashtra,political_executive,executive,6,false,Deputy CM of Maharashtra,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
187,,15,116,Deputy Chief Minister of Maharashtra,political_executive,executive,6,false,Deputy CM of Maharashtra,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
188,,16,119,Deputy Chief Minister of Manipur,political_executive,executive,6,false,Deputy CM of Manipur,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
189,,16,119,Deputy Chief Minister of Manipur,political_executive,executive,6,false,Deputy CM of Manipur,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
190,,17,122,Deputy Chief Minister of Meghalaya,political_executive,executive,6,false,Deputy CM of Meghalaya,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
191,,17,122,Deputy Chief Minister of Meghalaya,political_executive,executive,6,false,Deputy CM of Meghalaya,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
192,,19,128,Deputy Chief Minister of Nagaland,political_executive,executive,6,false,Deputy CM of Nagaland,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
193,,19,128,Deputy Chief Minister of Nagaland,political_executive,executive,6,false,Deputy CM of Nagaland,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
194,,20,131,Deputy Chief Minister of Odisha,political_executive,executive,6,false,Deputy CM of Odisha,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
195,,20,131,Deputy Chief Minister of Odisha,political_executive,executive,6,false,Deputy CM of Odisha,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
196,,22,137,Deputy Chief Minister of Rajasthan,political_executive,executive,6,false,Deputy CM of Rajasthan,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
197,,22,137,Deputy Chief Minister of Rajasthan,political_executive,executive,6,false,Deputy CM of Rajasthan,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
198,,24,143,Deputy Chief Minister of Tamil Nadu,political_executive,executive,6,true,Deputy CM of Tamil Nadu,https://images.assettype.com/dt-next/2026-05-21/mgqcw36i/Lok_Bhavan__Tamil_Nadu_Press_Release_No__40_Dated__21_05_2026___Tamil_Nadu_Ministers_Portfolio_List_.pdf,0.80,collected,2026-07-03
199,,25,146,Deputy Chief Minister of Telangana,political_executive,executive,6,false,Deputy CM of Telangana,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
200,,28,155,Deputy Chief Minister of Uttar Pradesh,political_executive,executive,6,false,Deputy CM of Uttar Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
201,,28,155,Deputy Chief Minister of Uttar Pradesh,political_executive,executive,6,false,Deputy CM of Uttar Pradesh,https://en.wikipedia.org/wiki/List_of_current_Indian_deputy_chief_ministers,0.80,collected,2026-06-26
202,37,1,,Chief Justice of India,constitutional,judicial,2,false,Head of the Indian judiciary,https://www.sci.gov.in/chief-justice-judges/,0.85,collected,2026-06-26
203,38,1,,Chief Election Commissioner of India,constitutional,administrative,3,false,Head of the Election Commission of India,https://en.wikipedia.org/wiki/Chief_Election_Commissioner_of_India,0.80,collected,2026-06-26
204,39,1,,Comptroller and Auditor General of India,constitutional,administrative,3,false,Audits government accounts,https://en.wikipedia.org/wiki/List_of_office-holders_in_the_Government_of_India,0.80,collected,2026-06-26
205,40,1,,Attorney General for India,appointed,judicial,3,false,Chief legal adviser to the Govt of India,https://en.wikipedia.org/wiki/List_of_office-holders_in_the_Government_of_India,0.80,collected,2026-06-26
206,41,1,,Speaker of the Lok Sabha,constitutional,legislative,3,false,Presiding officer of the Lok Sabha,https://www.pmindia.gov.in/en/news_updates/pm-congratulates-shri-om-birla-on-being-elected-as-speaker-of-lok-sabha/,0.85,collected,2026-06-26
207,43,1,3,Cabinet Secretary of India,bureaucratic,administrative,5,false,Senior-most civil servant; head of the civil services,https://en.wikipedia.org/wiki/Cabinet_Secretary_(India),0.80,collected,2026-06-26
208,1,1,3,Principal Secretary to the Prime Minister,bureaucratic,administrative,5,false,Top-most official in the PMO,https://www.pmindia.gov.in/en/list-of-officers-pmo/,0.80,collected,2026-06-26
209,1,1,3,Principal Secretary-2 to the Prime Minister,bureaucratic,administrative,5,false,Second Principal Secretary in the PMO,https://www.pmindia.gov.in/en/list-of-officers-pmo/,0.80,collected,2026-06-26
210,,28,155,Minister of Uttar Pradesh (Finance; Parliamentary Affairs),political_executive,executive,6,false,"Minister, Govt of Uttar Pradesh - Finance; Parliamentary Affairs",https://en.wikipedia.org/wiki/Second_Yogi_Adityanath_ministry,0.75,collected,2026-06-26
211,,28,155,Minister of Uttar Pradesh (Agriculture),political_executive,executive,6,false,"Minister, Govt of Uttar Pradesh - Agriculture",https://en.wikipedia.org/wiki/Second_Yogi_Adityanath_ministry,0.75,collected,2026-06-26
212,,28,155,Minister of Uttar Pradesh (Jal Shakti),political_executive,executive,6,false,"Minister, Govt of Uttar Pradesh - Jal Shakti",https://en.wikipedia.org/wiki/Second_Yogi_Adityanath_ministry,0.75,collected,2026-06-26
213,,28,155,Minister of Uttar Pradesh (Women & Child Development),political_executive,executive,6,false,"Minister, Govt of Uttar Pradesh - Women & Child Development",https://en.wikipedia.org/wiki/Second_Yogi_Adityanath_ministry,0.75,collected,2026-06-26
214,,28,155,Minister of Uttar Pradesh (Sugarcane Development & Sugar Mills),political_executive,executive,6,false,"Minister, Govt of Uttar Pradesh - Sugarcane Development & Sugar Mills",https://en.wikipedia.org/wiki/Second_Yogi_Adityanath_ministry,0.75,collected,2026-06-26
215,,28,155,Minister of Uttar Pradesh (Tourism & Culture),political_executive,executive,6,false,"Minister, Govt of Uttar Pradesh - Tourism & Culture",https://en.wikipedia.org/wiki/Second_Yogi_Adityanath_ministry,0.75,collected,2026-06-26
216,,28,155,Minister of Uttar Pradesh (Animal Husbandry & Dairying),political_executive,executive,6,false,"Minister, Govt of Uttar Pradesh - Animal Husbandry & Dairying",https://en.wikipedia.org/wiki/Second_Yogi_Adityanath_ministry,0.75,collected,2026-06-26
